707.053036177	54.593362408
708.074063564	40.4820501386
711.064365337	43.1087276051
712.051030648	39.2238593742
713.060902353	58.9755899377
713.284549844	155.594188731
714.061115174	44.2361292083
756.224834915	27.1918890979
757.197390255	38.5964394301
799.249583165	53.747848523
800.238627211	41.3430100643
801.211841827	50.4574720122
817.127061128	146.708013464
818.118019268	99.4177907357
823.105133602	94.2357427924
833.095140375	773.900845069
836.43803061	91.3509269403
837.422978675	101.98867054
839.088223116	724.181639406
840.44516679	26.6508765302
841.096779974	147.764527044
853.425506884	53.5595448588
855.067564352	1094.44988041
868.466998362	35.8717966597
871.043121537	195.520172974
882.575073895	93.7656164544
884.261539238	121.239759268
898.528894451	30.2723740598
899.508120663	62.3517107359
900.244166723	95.0378476988
900.478377219	50.1121679638
917.289656082	60.4205678917
950.446775825	87.448519677
1022.12981798	88.2121207096
1028.12009508	191.087143291
1030.13007047	84.4393820049
1044.09571568	1122.82332738
1050.1093639	44.212510108
1060.07076758	1342.86695189
1064.05273846	33.4423709416
1066.08883157	84.7524808432
1082.05108993	29.5345737686
1088.57061303	34.7330705594
1095.55927136	87.6634427652
1105.57348025	881.83590396
1106.56767949	1437.60049691
1110.60054894	36.1259181983
1125.52698308	24.4738569747
1126.52759759	56.6187683338
1132.49714455	42.147339014
1159.5724549	22.1584815563
1160.54617665	32.3461275462
1161.57874634	28.4743740421
1177.57271831	29.20678315
1178.5518133	45.6296316361
1201.5811795	30.8924785458
1249.11308463	65.3868598374
1250.61850394	22.4806807745
1251.60550037	68.882509386
1255.10801492	31.8747664188
1261.61870795	315.089496504
1264.62632952	20.8493689536
1267.6740701	131.087945669
1271.07939929	52.7459013098
1281.60243595	148.1858089
1293.68729185	46.0812394186
1311.62582688	36.0074788164
1328.63724013	54.1259642533
1435.72769289	26.1135838203
1444.15372213	20.1446151753
1445.13109054	24.8531688926
1453.74529611	3193.70845665
1456.74097608	134.46366549
1458.67023497	43.8632174804
1459.68139858	923.031711748
1460.10933627	65.8861840364
1465.69015991	1592.04678801
1468.69604048	62.0859218795
1469.72841387	225.331846865
1473.66070683	120.167211545
1476.09814632	48.546307032
1481.75157974	26.3546245731
1488.67538079	18.1394391207
1489.69238487	22.9981526801
1491.70558853	24.0990601024
1510.71506811	38.3606834817
1515.76057451	18.5348757887
1516.77305995	31.7702997959
1532.77595478	1830.542564
1542.79117614	20.2285425932
1544.75095472	38.7782687742
1546.77768929	61.9537737197
1548.76294412	260.378376951
1559.74350354	18.4688372173
1560.81059382	3813.65754749
1562.79956728	3718.17419643
1566.74738423	447.781099779
1576.77469738	28.3522640619
1577.78422853	43.1072613496
1585.76421118	79.1635043906
1586.75800046	753.454258349
1593.74487082	36.3119995354
1594.74453069	123.408672831
1615.80675304	56.0106206021
1616.80008119	125.104900346
1623.77580464	27.1044130344
1624.77447988	88.6835265714
1637.76870627	18.5808219084
1639.76338567	24.0222435368
1655.80324107	27.3571588324
1656.7962712	110.399366921
1661.77819012	17.5216608595
1663.75348491	19.4987648596
1665.74320344	78.5502119516
1680.75541035	34.0879214776
1681.74902379	125.523559001
1685.79113517	18.2967833811
1690.77279551	216.920901365
1691.76683426	341.402748026
1700.79624943	18.4212824467
1701.75573248	69.9869353341
1704.8014371	25.0460683306
1706.77177347	1075.20663884
1707.76748588	1782.14310055
1735.82518184	38.0978483123
1736.82336853	72.031491504
1751.81010211	21.0967715182
1752.81859676	47.9781376136
1759.73018482	54.3559660076
1777.3309651	17.6381649642
1813.84555313	25.5740449983
1817.87277876	26.670709956
1820.81885287	31.0714759295
1832.8398967	133.42973219
1835.84458004	29.2911408555
1848.83747216	135.208935246
1863.84828522	51.3813848915
1864.84113005	133.796743084
2038.9564419	24.5571459976
2050.98686148	14.3817027503
2051.97715758	77.7495445495
2088.99217349	31.2188111572
2090.00105522	133.640824258
2105.00660288	87.7579322855
2106.00270222	480.497072769
2120.98974258	23.0640604268
2121.99879435	78.3821005785
2133.99411719	136.698937292
2135.02128222	1192.97504571
2149.98917645	47.5400656436
2150.97923194	152.305401592
2156.05263903	14.1972400098
2156.97552032	24.2554750987
2160.03761124	20.2758429636
2163.10643084	169.523355826
2173.00715841	16.1520554865
2215.01246065	12.884187618
2216.0225921	204.107060444
2232.00217748	37.1502712251
2256.0031435	12.4548269087
2273.06396784	14.4346704688
2300.06655637	16.4704318109
2302.04670871	38.2491649041
2316.07789365	26.2460913603
2317.05490463	82.4112309577
2337.14322855	24.8189894928
2338.13643215	78.7820707369
2360.11077613	12.8303500994
2548.17709245	13.4843125087
2552.20605938	11.8435844552
2553.23399988	25.657011241
2597.20071947	13.0998159307
2598.23650895	48.861232046
2599.22894062	111.347894069
2690.30097779	9.9643581883
2696.2643176	16.9794713905
2705.32511767	29.3246969894
2706.26939185	88.8450428858
2852.40410977	6.91431016755
2853.41884755	60.7621355166
2854.43339922	143.839014707
2881.42517399	6.97609491448
2882.41721992	16.2766438013
2898.37192489	8.95399329733
2899.45484822	26.2135848996
2962.35775545	5.90622996488
2976.37316409	47.2466305299
2977.36429789	142.695509297
3004.32083182	10.7384063349
3005.36581739	48.5074732004
3061.41647361	10.7928837626
3101.45699277	5.95403887455
3117.44472261	26.3780265395
3118.41303191	65.199102718
